_-né	ms	_-né
_-née	fs	_-né
_-nées	fp	_-né
_-nés	mp	_-né
abaissant	ms	abaissant
abaissante	fs	abaissant
abaissantes	fp	abaissant
abaissants	mp	abaissant
abaisseur	ms	abaisseur
abaisseurs	mp	abaisseur
abaisseuse	fs	abaisseur
abaisseuses	fp	abaisseur
abandonné	ms	abandonné
abandonnée	fs	abandonné
abandonnées	fp	abandonné
abandonnés	mp	abandonné
abasourdi	ms	abasourdi
abasourdie	fs	abasourdi
abasourdies	fp	abasourdi
abasourdis	mp	abasourdi
abasourdissant	ms	abasourdissant
abasourdissante	fs	abasourdissant
abasourdissantes	fp	abasourdissant
abasourdissants	mp	abasourdissant
abattu	ms	abattu
abattue	fs	abattu
abattues	fp	abattu
abattus	mp	abattu
abaxial	ms	abaxial
abaxiale	fs	abaxial
abaxiales	fp	abaxial
abaxiaux	mp	abaxial
abbatial	ms	abbatial
abbatiale	fs	abbatial
abbatiales	fp	abbatial
abbatiaux	mp	abbatial
abbevillien	ms	abbevillien
abbevillienne	fs	abbevillien
abbevilliennes	fp	abbevillien
abbevilliens	mp	abbevillien
abbevilloise	fs	abbevillois
abbevilloises	fp	abbevillois
abcédant	ms	abcédant
abcédante	fs	abcédant
abcédantes	fp	abcédant
abcédants	mp	abcédant
abdominal	ms	abdominal
abdominale	fs	abdominal
abdominales	fp	abdominal
abdominaux	mp	abdominal
abducteur	ms	abducteur
abducteurs	mp	abducteur
abductrice	fs	abducteur
abductrices	fp	abducteur
aberrant	ms	aberrant
aberrante	fs	aberrant
aberrantes	fp	aberrant
aberrants	mp	aberrant
abiétin	ms	abiétin
abiétine	fs	abiétin
abiétines	fp	abiétin
abiétins	mp	abiétin
abject	ms	abject
abjecte	fs	abject
abjectes	fp	abject
abjects	mp	abject
abjurant	ms	abjurant
abjurante	fs	abjurant
abjurantes	fp	abjurant
abjurants	mp	abjurant
ablatif	ms	ablatif
ablatifs	mp	ablatif
ablative	fs	ablatif
ablatives	fp	ablatif
aboli	ms	aboli
abolie	fs	aboli
abolies	fp	aboli
abolis	mp	aboli
abondant	ms	abondant
abondante	fs	abondant
abondantes	fp	abondant
abondants	mp	abondant
abonné	ms	abonné
abonnée	fs	abonné
abonnées	fp	abonné
abonnés	mp	abonné
abordé	ms	abordé
abordée	fs	abordé
abordées	fp	abordé
abordés	mp	abordé
abortif	ms	abortif
abortifs	mp	abortif
abortive	fs	abortif
abortives	fp	abortif
abouti	ms	abouti
aboutie	fs	abouti
abouties	fp	abouti
aboutis	mp	abouti
aboutissant	ms	aboutissant
aboutissante	fs	aboutissant
aboutissantes	fp	aboutissant
aboutissants	mp	aboutissant
abouté	ms	abouté
aboutée	fs	abouté
aboutées	fp	abouté
aboutés	mp	abouté
abracadabrant	ms	abracadabrant
abracadabrante	fs	abracadabrant
abracadabrantes	fp	abracadabrant
abracadabrants	mp	abracadabrant
abrasif	ms	abrasif
abrasifs	mp	abrasif
abrasive	fs	abrasif
abrasives	fp	abrasif
abricoté	ms	abricoté
abricotée	fs	abricoté
abricotées	fp	abricoté
abricotés	mp	abricoté
abrité	ms	abrité
abritée	fs	abrité
abritées	fp	abrité
abrités	mp	abrité
abrogatif	ms	abrogatif
abrogatifs	mp	abrogatif
abrogative	fs	abrogatif
abrogatives	fp	abrogatif
abrupt	ms	abrupt
abrupte	fs	abrupt
abruptes	fp	abrupt
abrupts	mp	abrupt
abruti	ms	abruti
abrutie	fs	abruti
abruties	fp	abruti
abrutis	mp	abruti
abrutissant	ms	abrutissant
abrutissante	fs	abrutissant
abrutissantes	fp	abrutissant
abrutissants	mp	abrutissant
abréviatif	ms	abréviatif
abréviatifs	mp	abréviatif
abréviative	fs	abréviatif
abréviatives	fp	abréviatif
absconse	fs	abscons
absconses	fp	abscons
absent	ms	absent
absente	fs	absent
absentes	fp	absent
absents	mp	absent
absidal	ms	absidal
absidale	fs	absidal
absidales	fp	absidal
absidaux	mp	absidal
absolu	ms	absolu
absolue	fs	absolu
absolues	fp	absolu
absolus	mp	absolu
absorbant	ms	absorbant
absorbante	fs	absorbant
absorbantes	fp	absorbant
absorbants	mp	absorbant
absorbé	ms	absorbé
absorbée	fs	absorbé
absorbées	fp	absorbé
absorbés	mp	absorbé
abstinent	ms	abstinent
abstinente	fs	abstinent
abstinentes	fp	abstinent
abstinents	mp	abstinent
abstracteur	ms	abstracteur
abstracteurs	mp	abstracteur
abstractrice	fs	abstracteur
abstractrices	fp	abstracteur
abstrait	ms	abstrait
abstraite	fs	abstrait
abstraites	fp	abstrait
abstraits	mp	abstrait
abstruse	fs	abstrus
abstruses	fp	abstrus
abusif	ms	abusif
abusifs	mp	abusif
abusive	fs	abusif
abusives	fp	abusif
abyssal	ms	abyssal
abyssale	fs	abyssal
abyssales	fp	abyssal
abyssaux	mp	abyssal
abyssin	ms	abyssin
abyssine	fs	abyssin
abyssines	fp	abyssin
abyssinien	ms	abyssinien
abyssinienne	fs	abyssinien
abyssiniennes	fp	abyssinien
abyssiniens	mp	abyssinien
abyssins	mp	abyssin
abélien	ms	abélien
abélienne	fs	abélien
abéliennes	fp	abélien
abéliens	mp	abélien
abêtissant	ms	abêtissant
abêtissante	fs	abêtissant
abêtissantes	fp	abêtissant
abêtissants	mp	abêtissant
abîmant	ms	abîmant
abîmante	fs	abîmant
abîmantes	fp	abîmant
abîmants	mp	abîmant
abîmé	ms	abîmé
abîmée	fs	abîmé
abîmées	fp	abîmé
abîmés	mp	abîmé
acadien	ms	acadien
acadienne	fs	acadien
acadiennes	fp	acadien
acadiens	mp	acadien
accablant	ms	accablant
accablante	fs	accablant
accablantes	fp	accablant
accablants	mp	accablant
accaparant	ms	accaparant
accaparante	fs	accaparant
accaparantes	fp	accaparant
accaparants	mp	accaparant
accapareur	ms	accapareur
accapareurs	mp	accapareur
accapareuse	fs	accapareur
accapareuses	fp	accapareur
accentuel	ms	accentuel
accentuelle	fs	accentuel
accentuelles	fp	accentuel
accentuels	mp	accentuel
accentué	ms	accentué
accentuée	fs	accentué
accentuées	fp	accentué
accentués	mp	accentué
acceptant	ms	acceptant
acceptante	fs	acceptant
acceptantes	fp	acceptant
acceptants	mp	acceptant
accepteur	ms	accepteur
accepteurs	mp	accepteur
acceptrice	fs	accepteur
acceptrices	fp	accepteur
accidentel	ms	accidentel
accidentelle	fs	accidentel
accidentelles	fp	accidentel
accidentels	mp	accidentel
accidenté	ms	accidenté
accidentée	fs	accidenté
accidentées	fp	accidenté
accidentés	mp	accidenté
accolé	ms	accolé
accolée	fs	accolé
accolées	fp	accolé
accolés	mp	accolé
accommodant	ms	accommodant
accommodante	fs	accommodant
accommodantes	fp	accommodant
accommodants	mp	accommodant
accommodateur	ms	accommodateur
accommodateurs	mp	accommodateur
accommodatrice	fs	accommodateur
accommodatrices	fp	accommodateur
accommodé	ms	accommodé
accommodée	fs	accommodé
accommodées	fp	accommodé
accommodés	mp	accommodé
accompagné	ms	accompagné
accompagnée	fs	accompagné
accompagnées	fp	accompagné
accompagnés	mp	accompagné
accompli	ms	accompli
accomplie	fs	accompli
accomplies	fp	accompli
accomplis	mp	accompli
accort	ms	accort
accorte	fs	accort
accortes	fp	accort
accorts	mp	accort
accoucheur	ms	accoucheur
accoucheurs	mp	accoucheur
accoucheuse	fs	accoucheur
accoucheuses	fp	accoucheur
accoudé	ms	accoudé
accoudée	fs	accoudé
accoudées	fp	accoudé
accoudés	mp	accoudé
accouplé	ms	accouplé
accouplée	fs	accouplé
accouplées	fp	accouplé
accouplés	mp	accouplé
accourci	ms	accourci
accourcie	fs	accourci
accourcies	fp	accourci
accourcis	mp	accourci
accoutumé	ms	accoutumé
accoutumée	fs	accoutumé
accoutumées	fp	accoutumé
accoutumés	mp	accoutumé
accrescent	ms	accrescent
accrescente	fs	accrescent
accrescentes	fp	accrescent
accrescents	mp	accrescent
accrocheur	ms	accrocheur
accrocheurs	mp	accrocheur
accrocheuse	fs	accrocheur
accrocheuses	fp	accrocheur
accru	ms	accru
accrue	fs	accru
accrues	fp	accru
accrus	mp	accru
accréditant	ms	accréditant
accréditante	fs	accréditant
accréditantes	fp	accréditant
accréditants	mp	accréditant
accréditif	ms	accréditif
accréditifs	mp	accréditif
accréditive	fs	accréditif
accréditives	fp	accréditif
accrédité	ms	accrédité
accréditée	fs	accrédité
accréditées	fp	accrédité
accrédités	mp	accrédité
accueillant	ms	accueillant
accueillante	fs	accueillant
accueillantes	fp	accueillant
accueillants	mp	accueillant
accumulateur	ms	accumulateur
accumulateurs	mp	accumulateur
accumulatrice	fs	accumulateur
accumulatrices	fp	accumulateur
accumulé	ms	accumulé
accumulée	fs	accumulé
accumulées	fp	accumulé
accumulés	mp	accumulé
accusateur	ms	accusateur
accusateurs	mp	accusateur
accusatrice	fs	accusateur
accusatrices	fp	accusateur
accélérateur	ms	accélérateur
accélérateurs	mp	accélérateur
accélératrice	fs	accélérateur
accélératrices	fp	accélérateur
accéléré	ms	accéléré
accélérée	fs	accéléré
accélérées	fp	accéléré
accélérés	mp	accéléré
acescent	ms	acescent
acescente	fs	acescent
acescentes	fp	acescent
acescents	mp	acescent
achalandé	ms	achalandé
achalandée	fs	achalandé
achalandées	fp	achalandé
achalandés	mp	achalandé
acharné	ms	acharné
acharnée	fs	acharné
acharnées	fp	acharné
acharnés	mp	acharné
acheteur	ms	acheteur
acheteurs	mp	acheteur
acheteuse	fs	acheteur
acheteuses	fp	acheteur
acheuléen	ms	acheuléen
acheuléenne	fs	acheuléen
acheuléennes	fp	acheuléen
acheuléens	mp	acheuléen
achevé	ms	achevé
achevée	fs	achevé
achevées	fp	achevé
achevés	mp	achevé
achéen	ms	achéen
achéenne	fs	achéen
achéennes	fp	achéen
achéens	mp	achéen
acidifiant	ms	acidifiant
acidifiante	fs	acidifiant
acidifiantes	fp	acidifiant
acidifiants	mp	acidifiant
acidulé	ms	acidulé
acidulée	fs	acidulé
acidulées	fp	acidulé
acidulés	mp	acidulé
acineuse	fs	acineux
acineuses	fp	acineux
aciéreuse	fs	aciéreux
aciéreuses	fp	aciéreux
aciéré	ms	aciéré
aciérée	fs	aciéré
aciérées	fp	aciéré
aciérés	mp	aciéré
aclinal	ms	aclinal
aclinale	fs	aclinal
aclinales	fp	aclinal
aclinals	mp	aclinal
acnodal	ms	acnodal
acnodale	fs	acnodal
acnodales	fp	acnodal
acnodals	mp	acnodal
acquise	fs	acquis
acquises	fp	acquis
acquisitif	ms	acquisitif
acquisitifs	mp	acquisitif
acquisitive	fs	acquisitif
acquisitives	fp	acquisitif
acridien	ms	acridien
acridienne	fs	acridien
acridiennes	fp	acridien
acridiens	mp	acridien
acrimonieuse	fs	acrimonieux
acrimonieuses	fp	acrimonieux
acteur	ms	acteur
acteurs	mp	acteur
actif	ms	actif
actifs	mp	actif
actionnarial	ms	actionnarial
actionnariale	fs	actionnarial
actionnariales	fp	actionnarial
actionnariaux	mp	actionnarial
activateur	ms	activateur
activateurs	mp	activateur
activatrice	fs	activateur
activatrices	fp	activateur
active	fs	actif
actives	fp	actif
activé	ms	activé
activée	fs	activé
activées	fp	activé
activés	mp	activé
actrice	fs	acteur
actrices	fp	acteur
actuariel	ms	actuariel
actuarielle	fs	actuariel
actuarielles	fp	actuariel
actuariels	mp	actuariel
actuel	ms	actuel
actuelle	fs	actuel
actuelles	fp	actuel
actuels	mp	actuel
acuminé	ms	acuminé
acuminée	fs	acuminé
acuminées	fp	acuminé
acuminés	mp	acuminé
acéré	ms	acéré
acérée	fs	acéré
acérées	fp	acéré
acérés	mp	acéré
adamantin	ms	adamantin
adamantine	fs	adamantin
adamantines	fp	adamantin
adamantins	mp	adamantin
adamien	ms	adamien
adamienne	fs	adamien
adamiennes	fp	adamien
adamiens	mp	adamien
adaptatif	ms	adaptatif
adaptatifs	mp	adaptatif
adaptative	fs	adaptatif
adaptatives	fp	adaptatif
adapté	ms	adapté
adaptée	fs	adapté
adaptées	fp	adapté
adaptés	mp	adapté
additif	ms	additif
additifs	mp	additif
additionnel	ms	additionnel
additionnelle	fs	additionnel
additionnelles	fp	additionnel
additionnels	mp	additionnel
additionné	ms	additionné
additionnée	fs	additionné
additionnées	fp	additionné
additionnés	mp	additionné
additive	fs	additif
additives	fp	additif
adducteur	ms	adducteur
adducteurs	mp	adducteur
adductrice	fs	adducteur
adductrices	fp	adducteur
adextré	ms	adextré
adextrée	fs	adextré
adextrées	fp	adextré
adextrés	mp	adextré
adhérent	ms	adhérent
adhérente	fs	adhérent
adhérentes	fp	adhérent
adhérents	mp	adhérent
adhésif	ms	adhésif
adhésifs	mp	adhésif
adhésive	fs	adhésif
adhésives	fp	adhésif
adipeuse	fs	adipeux
adipeuses	fp	adipeux
adiré	ms	adiré
adirée	fs	adiré
adirées	fp	adiré
adirés	mp	adiré
adjacent	ms	adjacent
adjacente	fs	adjacent
adjacentes	fp	adjacent
adjacents	mp	adjacent
adjectif	ms	adjectif
adjectifs	mp	adjectif
adjectival	ms	adjectival
adjectivale	fs	adjectival
adjectivales	fp	adjectival
adjectivaux	mp	adjectival
adjective	fs	adjectif
adjectives	fp	adjectif
adjectivé	ms	adjectivé
adjectivée	fs	adjectivé
adjectivées	fp	adjectivé
adjectivés	mp	adjectivé
adjoint	ms	adjoint
adjointe	fs	adjoint
adjointes	fp	adjoint
adjoints	mp	adjoint
adjudicatif	ms	adjudicatif
adjudicatifs	mp	adjudicatif
adjudicative	fs	adjudicatif
adjudicatives	fp	adjudicatif
adjugé	ms	adjugé
adjugée	fs	adjugé
adjugées	fp	adjugé
adjugés	mp	adjugé
adjuvant	ms	adjuvant
adjuvante	fs	adjuvant
adjuvantes	fp	adjuvant
adjuvants	mp	adjuvant
administratif	ms	administratif
administratifs	mp	administratif
administrative	fs	administratif
administratives	fp	administratif
administré	ms	administré
administrée	fs	administré
administrées	fp	administré
administrés	mp	administré
admirant	ms	admirant
admirante	fs	admirant
admirantes	fp	admirant
admirants	mp	admirant
admirateur	ms	admirateur
admirateurs	mp	admirateur
admiratif	ms	admiratif
admiratifs	mp	admiratif
admirative	fs	admiratif
admiratives	fp	admiratif
admiratrice	fs	admirateur
admiratrices	fp	admirateur
admise	fs	admis
admises	fp	admis
adnominal	ms	adnominal
adnominale	fs	adnominal
adnominales	fp	adnominal
adnominals	mp	adnominal
adné	ms	adné
adnée	fs	adné
adnées	fp	adné
adnés	mp	adné
adolescent	ms	adolescent
adolescente	fs	adolescent
adolescentes	fp	adolescent
adolescents	mp	adolescent
adoptant	ms	adoptant
adoptante	fs	adoptant
adoptantes	fp	adoptant
adoptants	mp	adoptant
adoptif	ms	adoptif
adoptifs	mp	adoptif
adoptive	fs	adoptif
adoptives	fp	adoptif
adoral	ms	adoral
adorale	fs	adoral
adorales	fp	adoral
adorals	mp	adoral
adossé	ms	adossé
adossée	fs	adossé
adossées	fp	adossé
adossés	mp	adossé
adouci	ms	adouci
adoucie	fs	adouci
adoucies	fp	adouci
adoucis	mp	adouci
adoucissant	ms	adoucissant
adoucissante	fs	adoucissant
adoucissantes	fp	adoucissant
adoucissants	mp	adoucissant
adragant	ms	adragant
adragante	fs	adragant
adragantes	fp	adragant
adragants	mp	adragant
adressé	ms	adressé
adressée	fs	adressé
adressées	fp	adressé
adressés	mp	adressé
adroit	ms	adroit
adroite	fs	adroit
adroites	fp	adroit
adroits	mp	adroit
adscrit	ms	adscrit
adscrite	fs	adscrit
adscrites	fp	adscrit
adscrits	mp	adscrit
adsorbant	ms	adsorbant
adsorbante	fs	adsorbant
adsorbantes	fp	adsorbant
adsorbants	mp	adsorbant
adulateur	ms	adulateur
adulateurs	mp	adulateur
adulatrice	fs	adulateur
adulatrices	fp	adulateur
adultérin	ms	adultérin
adultérine	fs	adultérin
adultérines	fp	adultérin
adultérins	mp	adultérin
adventif	ms	adventif
adventifs	mp	adventif
adventive	fs	adventif
adventives	fp	adventif
adverbal	ms	adverbal
adverbale	fs	adverbal
adverbales	fp	adverbal
adverbals	mp	adverbal
adverbial	ms	adverbial
adverbiale	fs	adverbial
adverbiales	fp	adverbial
adverbiaux	mp	adverbial
adversatif	ms	adversatif
adversatifs	mp	adversatif
adversative	fs	adversatif
adversatives	fp	adversatif
adéquat	ms	adéquat
adéquate	fs	adéquat
adéquates	fp	adéquat
adéquats	mp	adéquat
afar	ms	afar
afare	fs	afar
afares	fp	afar
afars	mp	afar
affabulateur	ms	affabulateur
affabulateurs	mp	affabulateur
affabulatrice	fs	affabulateur
affabulatrices	fp	affabulateur
affadissant	ms	affadissant
affadissante	fs	affadissant
affadissantes	fp	affadissant
affadissants	mp	affadissant
affaibli	ms	affaibli
affaiblie	fs	affaibli
affaiblies	fp	affaibli
affaiblis	mp	affaibli
affaiblissant	ms	affaiblissant
affaiblissante	fs	affaiblissant
affaiblissantes	fp	affaiblissant
affaiblissants	mp	affaiblissant
affaiblisseur	ms	affaiblisseur
affaiblisseurs	mp	affaiblisseur
affaiblisseuse	fs	affaiblisseur
affaiblisseuses	fp	affaiblisseur
affairé	ms	affairé
affairée	fs	affairé
affairées	fp	affairé
affairés	mp	affairé
affamé	ms	affamé
affamée	fs	affamé
affamées	fp	affamé
affamés	mp	affamé
affectif	ms	affectif
affectifs	mp	affectif
affectionné	ms	affectionné
affectionnée	fs	affectionné
affectionnées	fp	affectionné
affectionnés	mp	affectionné
affective	fs	affectif
affectives	fp	affectif
affectueuse	fs	affectueux
affectueuses	fp	affectueux
affecté	ms	affecté
affectée	fs	affecté
affectées	fp	affecté
affectés	mp	affecté
affermi	ms	affermi
affermie	fs	affermi
affermies	fp	affermi
affermis	mp	affermi
affidé	ms	affidé
affidée	fs	affidé
affidées	fp	affidé
affidés	mp	affidé
affilié	ms	affilié
affiliée	fs	affilié
affiliées	fp	affilié
affiliés	mp	affilié
affilé	ms	affilé
affilée	fs	affilé
affilées	fp	affilé
affilés	mp	affilé
affin	ms	affin
affine	fs	affin
affines	fp	affin
affins	mp	affin
affiné	ms	affiné
affinée	fs	affiné
affinées	fp	affiné
affinés	mp	affiné
affirmatif	ms	affirmatif
affirmatifs	mp	affirmatif
affirmative	fs	affirmatif
affirmatives	fp	affirmatif
affixal	ms	affixal
affixale	fs	affixal
affixales	fp	affixal
affixaux	mp	affixal
affixé	ms	affixé
affixée	fs	affixé
affixées	fp	affixé
affixés	mp	affixé
afflictif	ms	afflictif
afflictifs	mp	afflictif
afflictive	fs	afflictif
afflictives	fp	afflictif
affligeant	ms	affligeant
affligeante	fs	affligeant
affligeantes	fp	affligeant
affligeants	mp	affligeant
affluent	ms	affluent
affluente	fs	affluent
affluentes	fp	affluent
affluents	mp	affluent
affolant	ms	affolant
affolante	fs	affolant
affolantes	fp	affolant
affolants	mp	affolant
affolé	ms	affolé
affolée	fs	affolé
affolées	fp	affolé
affolés	mp	affolé
affreuse	fs	affreux
affreuses	fp	affreux
affriolant	ms	affriolant
affriolante	fs	affriolant
affriolantes	fp	affriolant
affriolants	mp	affriolant
affriqué	ms	affriqué
affriquée	fs	affriqué
affriquées	fp	affriqué
affriqués	mp	affriqué
affronté	ms	affronté
affrontée	fs	affronté
affrontées	fp	affronté
affrontés	mp	affronté
afférent	ms	afférent
afférente	fs	afférent
afférentes	fp	afférent
afférents	mp	afférent
affété	ms	affété
affétée	fs	affété
affétées	fp	affété
affétés	mp	affété
affûté	ms	affûté
affûtée	fs	affûté
affûtées	fp	affûté
affûtés	mp	affûté
afghan	ms	afghan
afghane	fs	afghan
afghanes	fp	afghan
afghans	mp	afghan
afocal	ms	afocal
afocale	fs	afocal
afocales	fp	afocal
afocaux	mp	afocal
africain	ms	africain
africaine	fs	africain
africaines	fp	africain
africains	mp	africain
afro-cubain	ms	afro-cubain
afro-cubaine	fs	afro-cubain
afro-cubaines	fp	afro-cubain
afro-cubains	mp	afro-cubain
agatisé	ms	agatisé
agatisée	fs	agatisé
agatisées	fp	agatisé
agatisés	mp	agatisé
agaçant	ms	agaçant
agaçante	fs	agaçant
agaçantes	fp	agaçant
agaçants	mp	agaçant
agenaise	fs	agenais
agenaises	fp	agenais
agenoise	fs	agenois
agenoises	fp	agenois
agglomérant	ms	agglomérant
agglomérante	fs	agglomérant
agglomérantes	fp	agglomérant
agglomérants	mp	agglomérant
aggloméré	ms	aggloméré
agglomérée	fs	aggloméré
agglomérées	fp	aggloméré
agglomérés	mp	aggloméré
agglutinant	ms	agglutinant
agglutinante	fs	agglutinant
agglutinantes	fp	agglutinant
agglutinants	mp	agglutinant
agglutiné	ms	agglutiné
agglutinée	fs	agglutiné
agglutinées	fp	agglutiné
agglutinés	mp	agglutiné
aggravant	ms	aggravant
aggravante	fs	aggravant
aggravantes	fp	aggravant
aggravants	mp	aggravant
agissant	ms	agissant
agissante	fs	agissant
agissantes	fp	agissant
agissants	mp	agissant
agitant	ms	agitant
agitante	fs	agitant
agitantes	fp	agitant
agitants	mp	agitant
agité	ms	agité
agitée	fs	agité
agitées	fp	agité
agités	mp	agité
agnat	ms	agnat
agnate	fs	agnat
agnates	fp	agnat
agnats	mp	agnat
agnelin	ms	agnelin
agneline	fs	agnelin
agnelines	fp	agnelin
agnelins	mp	agnelin
agonisant	ms	agonisant
agonisante	fs	agonisant
agonisantes	fp	agonisant
agonisants	mp	agonisant
agrafeur	ms	agrafeur
agrafeurs	mp	agrafeur
agrafeuse	fs	agrafeur
agrafeuses	fp	agrafeur
agrammatical	ms	agrammatical
agrammaticale	fs	agrammatical
agrammaticales	fp	agrammatical
agrammaticaux	mp	agrammatical
agrandi	ms	agrandi
agrandie	fs	agrandi
agrandies	fp	agrandi
agrandis	mp	agrandi
agrarien	ms	agrarien
agrarienne	fs	agrarien
agrariennes	fp	agrarien
agrariens	mp	agrarien
agressif	ms	agressif
agressifs	mp	agressif
agressive	fs	agressif
agressives	fp	agressif
agressé	ms	agressé
agressée	fs	agressé
agressées	fp	agressé
agressés	mp	agressé
agrégatif	ms	agrégatif
agrégatifs	mp	agrégatif
agrégative	fs	agrégatif
agrégatives	fp	agrégatif
agrégé	ms	agrégé
agrégée	fs	agrégé
agrégées	fp	agrégé
agrégés	mp	agrégé
aguichant	ms	aguichant
aguichante	fs	aguichant
aguichantes	fp	aguichant
aguichants	mp	aguichant
aguicheur	ms	aguicheur
aguicheurs	mp	aguicheur
aguicheuse	fs	aguicheur
aguicheuses	fp	aguicheur
ahanant	ms	ahanant
ahanante	fs	ahanant
ahanantes	fp	ahanant
ahanants	mp	ahanant
ahuri	ms	ahuri
ahurie	fs	ahuri
ahuries	fp	ahuri
ahuris	mp	ahuri
ahurissant	ms	ahurissant
ahurissante	fs	ahurissant
ahurissantes	fp	ahurissant
ahurissants	mp	ahurissant
aigre-douce	fs	aigre-doux
aigre-doux	ms	aigre-doux
aigrelet	ms	aigrelet
aigrelets	mp	aigrelet
aigrelette	fs	aigrelet
aigrelettes	fp	aigrelet
aigres-douces	fp	aigre-doux
aigres-doux	mp	aigre-doux
aigretté	ms	aigretté
aigrettée	fs	aigretté
aigrettées	fp	aigretté
aigrettés	mp	aigretté
aigri	ms	aigri
aigrie	fs	aigri
aigries	fp	aigri
aigris	mp	aigri
aigu	ms	aigu
aiguilleté	ms	aiguilleté
aiguilletée	fs	aiguilleté
aiguilletées	fp	aiguilleté
aiguilletés	mp	aiguilleté
aiguiseur	ms	aiguiseur
aiguiseurs	mp	aiguiseur
aiguiseuse	fs	aiguiseur
aiguiseuses	fp	aiguiseur
aiguisé	ms	aiguisé
aiguisée	fs	aiguisé
aiguisées	fp	aiguisé
aiguisés	mp	aiguisé
aigus	mp	aigu
aiguë	fs	aigu
aiguës	fp	aigu
aillé	ms	aillé
aillée	fs	aillé
aillées	fp	aillé
aillés	mp	aillé
ailé	ms	ailé
ailée	fs	ailé
ailées	fp	ailé
ailés	mp	ailé
aimant	ms	aimant
aimante	fs	aimant
aimantes	fp	aimant
aimants	mp	aimant
aimanté	ms	aimanté
aimantée	fs	aimanté
aimantées	fp	aimanté
aimantés	mp	aimanté
aimé	ms	aimé
aimée	fs	aimé
aimées	fp	aimé
aimés	mp	aimé
aisé	ms	aisé
aisée	fs	aisé
aisées	fp	aisé
aisés	mp	aisé
aixoise	fs	aixois
aixoises	fp	aixois
ajaccien	ms	ajaccien
ajaccienne	fs	ajaccien
ajacciennes	fp	ajaccien
ajacciens	mp	ajaccien
ajacéen	ms	ajacéen
ajacéenne	fs	ajacéen
ajacéennes	fp	ajacéen
ajacéens	mp	ajacéen
ajourné	ms	ajourné
ajournée	fs	ajourné
ajournées	fp	ajourné
ajournés	mp	ajourné
ajouré	ms	ajouré
ajourée	fs	ajouré
ajourées	fp	ajouré
ajourés	mp	ajouré
ajusté	ms	ajusté
ajustée	fs	ajusté
ajustées	fp	ajusté
ajustés	mp	ajusté
akkadien	ms	akkadien
akkadienne	fs	akkadien
akkadiennes	fp	akkadien
akkadiens	mp	akkadien
alambiqué	ms	alambiqué
alambiquée	fs	alambiqué
alambiquées	fp	alambiqué
alambiqués	mp	alambiqué
alangui	ms	alangui
alanguie	fs	alangui
alanguies	fp	alangui
alanguis	mp	alangui
alarmant	ms	alarmant
alarmante	fs	alarmant
alarmantes	fp	alarmant
alarmants	mp	alarmant
alarmé	ms	alarmé
alarmée	fs	alarmé
alarmées	fp	alarmé
alarmés	mp	alarmé
albanaise	fs	albanais
albanaises	fp	albanais
albigeoise	fs	albigeois
albigeoises	fp	albigeois
albuginé	ms	albuginé
albuginée	fs	albuginé
albuginées	fp	albuginé
albuginés	mp	albuginé
albumineuse	fs	albumineux
albumineuses	fp	albumineux
albuminé	ms	albuminé
albuminée	fs	albuminé
albuminées	fp	albuminé
albuminés	mp	albuminé
alcalescent	ms	alcalescent
alcalescente	fs	alcalescent
alcalescentes	fp	alcalescent
alcalescents	mp	alcalescent
alcalifiant	ms	alcalifiant
alcalifiante	fs	alcalifiant
alcalifiantes	fp	alcalifiant
alcalifiants	mp	alcalifiant
alcalin	ms	alcalin
alcaline	fs	alcalin
alcalines	fp	alcalin
alcalinisant	ms	alcalinisant
alcalinisante	fs	alcalinisant
alcalinisantes	fp	alcalinisant
alcalinisants	mp	alcalinisant
alcalins	mp	alcalin
alcoolisé	ms	alcoolisé
alcoolisée	fs	alcoolisé
alcoolisées	fp	alcoolisé
alcoolisés	mp	alcoolisé
aldin	ms	aldin
aldine	fs	aldin
aldines	fp	aldin
aldins	mp	aldin
alexandrin	ms	alexandrin
alexandrine	fs	alexandrin
alexandrines	fp	alexandrin
alexandrins	mp	alexandrin
alezan	ms	alezan
alezane	fs	alezan
alezanes	fp	alezan
alezans	mp	alezan
alfatier	ms	alfatier
alfatiers	mp	alfatier
alfatière	fs	alfatier
alfatières	fp	alfatier
algonquin	ms	algonquin
algonquine	fs	algonquin
algonquines	fp	algonquin
algonquins	mp	algonquin
algérien	ms	algérien
algérienne	fs	algérien
algériennes	fp	algérien
algériens	mp	algérien
algéroise	fs	algérois
algéroises	fp	algérois
aligoté	ms	aligoté
aligotée	fs	aligoté
aligotées	fp	aligoté
aligotés	mp	aligoté
aliquant	ms	aliquant
aliquante	fs	aliquant
aliquantes	fp	aliquant
aliquants	mp	aliquant
aliquot	ms	aliquot
aliquote	fs	aliquot
aliquotes	fp	aliquot
aliquots	mp	aliquot
alizé	ms	alizé
alizée	fs	alizé
alizées	fp	alizé
alizés	mp	alizé
aliénant	ms	aliénant
aliénante	fs	aliénant
aliénantes	fp	aliénant
aliénants	mp	aliénant
aliéné	ms	aliéné
aliénée	fs	aliéné
aliénées	fp	aliéné
aliénés	mp	aliéné
allaitant	ms	allaitant
allaitante	fs	allaitant
allaitantes	fp	allaitant
allaitants	mp	allaitant
allant	ms	allant
allante	fs	allant
allantes	fp	allant
allants	mp	allant
allemand	ms	allemand
allemande	fs	allemand
allemandes	fp	allemand
allemands	mp	allemand
