convexités	f	p	0
conviction	f	s	0
convictions	f	p	0
convivialité	f	s	0
convivialités	f	p	0
convié	m	s	1
conviés	m	p	1
convocation	f	s	0
convocations	f	p	0
convoi	m	s	0
convoiement	m	s	0
convoiements	m	p	0
convois	m	p	0
convoitise	f	s	0
convoitises	f	p	0
convol	m	s	0
convolage	m	s	0
convolages	m	p	0
convols	m	p	0
convolution	f	s	0
convolutions	f	p	0
convolvulacée	f	s	0
convolvulacées	f	p	0
convoyage	m	s	0
convoyages	m	p	0
convoyeur	m	s	1
convoyeurs	m	p	1
convulsion	f	s	0
convulsions	f	p	0
cookie	m	s	0
cookies	m	p	0
coolie	m	s	0
coolies	m	p	0
cooptation	f	s	0
cooptations	f	p	0
coopté	m	s	1
cooptée	f	s	1
cooptées	f	p	1
cooptés	m	p	1
coopérant	m	s	1
coopérante	f	s	1
coopérantes	f	p	1
coopérants	m	p	1
coopérateur	m	s	1
coopérateurs	m	p	1
coopération	f	s	0
coopérations	f	p	0
coopératisme	m	s	0
coopératismes	m	p	0
coopérative	f	s	1
coopératives	f	p	1
coopératrice	f	s	1
coopératrices	f	p	1
coordinateur	m	s	1
coordinateurs	m	p	1
coordination	f	s	0
coordinations	f	p	0
coordinatrice	f	s	1
coordinatrices	f	p	1
coordonnance	f	s	0
coordonnances	f	p	0
coordonnant	m	s	1
coordonnants	m	p	1
coordonnateur	m	s	1
coordonnateurs	m	p	1
coordonnatrice	f	s	1
coordonnatrices	f	p	1
coordonnée	f	s	1
coordonnées	f	p	1
copain	m	s	0
copains	m	p	0
copal	m	s	0
copals	m	p	0
copartage	m	s	0
copartageant	m	s	1
copartageante	f	s	1
copartageantes	f	p	1
copartageants	m	p	1
copartages	m	p	0
copaternité	f	s	0
copaternités	f	p	0
copaïer	m	s	0
copaïers	m	p	0
copeau	m	s	0
copeaux	m	p	0
copermutant	m	s	0
copermutants	m	p	0
copermutation	f	s	0
copermutations	f	p	0
copernicien	m	s	1
copernicienne	f	s	1
coperniciennes	f	p	1
coperniciens	m	p	1
copiage	m	s	0
copiages	m	p	0
copie	f	s	0
copies	f	p	0
copieur	m	s	0
copieurs	m	p	0
copieuse	f	s	1
copieuses	f	p	1
copinage	m	s	0
copinages	m	p	0
copine	f	s	0
copinerie	f	s	0
copineries	f	p	0
copines	f	p	0
copossesseur	m	s	0
copossesseurs	m	p	0
copossession	f	s	0
copossessions	f	p	0
copra	m	s	0
coprah	m	s	0
coprahs	m	p	0
copras	m	p	0
coprince	m	s	0
coprinces	m	p	0
coprincesse	f	s	0
coprincesses	f	p	0
coproduction	f	s	0
coproductions	f	p	0
copropriété	f	s	0
copropriétés	f	p	0
coprésidence	f	s	0
coprésidences	f	p	0
coprésident	m	s	0
coprésidents	m	p	0
copsage	m	s	0
copsages	m	p	0
coptée	f	s	0
coptées	f	p	0
copulation	f	s	0
copulations	f	p	0
copule	f	s	0
copules	f	p	0
copyright	m	s	0
copyrights	m	p	0
copépode	m	s	0
copépodes	m	p	0
coq	m	s	0
coqs	m	p	0
coquard	m	s	0
coquards	m	p	0
coquart	m	s	0
coquarts	m	p	0
coque	f	s	0
coquelet	m	s	0
coquelets	m	p	0
coquelicot	m	s	1
coquelicots	m	p	0
coqueluche	f	s	0
coqueluches	f	p	0
coquelucheuse	f	s	1
coquelucheuses	f	p	1
coqueret	m	s	0
coquerets	m	p	0
coquerico	m	s	0
coquericos	m	p	0
coques	f	p	0
coquet	m	s	1
coquetage	m	s	0
coquetages	m	p	0
coquetier	m	s	0
coquetiers	m	p	0
coquets	m	p	1
coquette	f	s	1
coquetterie	f	s	0
coquetteries	f	p	0
coquettes	f	p	1
coquillage	m	s	0
coquillages	m	p	0
coquillard	m	s	0
coquillards	m	p	0
coquille	f	s	0
coquilles	f	p	0
coquillette	f	s	0
coquillettes	f	p	0
coquin	m	s	1
coquine	f	s	1
coquinerie	f	s	0
coquineries	f	p	0
coquines	f	p	1
coquinisme	m	s	0
coquinismes	m	p	0
coquins	m	p	1
cor	m	s	0
coraciadiforme	m	s	0
coraciadiformes	m	p	0
coraciiforme	m	s	0
coraciiformes	m	p	0
coraeux	m	p	0
corail	m	s	1
coralliaire	m	s	0
coralliaires	m	p	0
coran	m	s	0
corans	m	p	0
coraux	m	p	0
corbeau	m	s	0
corbeaux	m	p	0
corbeille	f	s	0
corbeille-d'argent	f	s	0
corbeilles	f	p	0
corbeilles-d'argent	f	p	0
corbillard	m	s	0
corbillards	m	p	0
corbillat	m	s	0
corbillats	m	p	0
cordage	m	s	0
cordages	m	p	0
corde	f	s	0
cordeau	m	s	0
cordeaux	m	p	0
cordelette	f	s	0
cordelettes	f	p	0
cordelier	m	s	0
cordeliers	m	p	0
cordelière	f	s	0
cordelières	f	p	0
cordelle	f	s	0
cordelles	f	p	0
corderie	f	s	0
corderies	f	p	0
cordes	f	p	0
cordial	m	s	1
cordialité	f	s	0
cordialités	f	p	0
cordiaux	m	p	1
cordier	m	s	0
cordiers	m	p	0
cordillère	f	s	0
cordillères	f	p	0
cordiérite	f	s	0
cordiérites	f	p	0
cordon	m	s	0
cordon-bleu	m	s	0
cordonnage	m	s	0
cordonnages	m	p	0
cordonnerie	f	s	0
cordonneries	f	p	0
cordonnet	m	s	0
cordonnets	m	p	0
cordonnier	m	s	0
cordonniers	m	p	0
cordonnière	f	s	0
cordonnières	f	p	0
cordons	m	p	0
cordons-bleus	m	p	0
cordé	m	s	1
cordée	f	s	1
cordées	f	p	1
cordés	m	p	1
coriandre	f	s	0
coriandres	f	p	0
coricide	m	s	0
coricides	m	p	0
corindon	m	s	0
corindons	m	p	0
cormoran	m	s	0
cormorans	m	p	0
corn-flakes	m	p	0
cornac	m	s	0
cornacs	m	p	0
cornacée	f	s	0
cornacées	f	p	0
cornage	m	s	0
cornages	m	p	0
cornaline	f	s	0
cornalines	f	p	0
cornard	m	s	0
cornards	m	p	0
corne	f	s	0
corned-beef	m	s	0
corned-beefs	m	p	0
corneille	f	s	0
corneilles	f	p	0
cornemusage	m	s	0
cornemusages	m	p	0
cornemuse	f	s	0
cornemuses	f	p	0
cornemuseur	m	s	0
cornemuseurs	m	p	0
corner	m	s	0
corners	m	p	0
cornes	f	p	0
cornet	m	s	0
cornets	m	p	0
cornette	f	s	0
cornettes	f	p	0
corniaud	m	s	0
corniauds	m	p	0
corniche	f	s	0
corniches	f	p	0
cornichon	m	s	1
cornichons	m	p	0
cornière	f	s	1
cornières	f	p	1
cornue	f	s	1
cornues	f	p	1
cornée	f	s	1
cornées	f	p	1
corollaire	m	s	0
corollaires	m	p	0
corolle	f	s	0
corolles	f	p	0
coron	m	s	0
coronaire	f	s	1
coronaires	f	p	1
coronarite	f	s	0
coronarites	f	p	0
coronaropathie	f	s	0
coronaropathies	f	p	0
coroner	m	s	0
coroners	m	p	0
corons	m	p	0
corozo	m	s	0
corozos	m	p	0
corporal	m	s	0
corporation	f	s	0
corporations	f	p	0
corporatisme	m	s	0
corporatismes	m	p	0
corporaux	m	p	0
corporification	f	s	0
corporifications	f	p	0
corporisation	f	s	0
corporisations	f	p	0
corpulence	f	s	0
corpulences	f	p	0
corpuscule	m	s	0
corpuscules	m	p	0
corral	m	s	0
corrals	m	p	0
correcteur	m	s	0
correcteurs	m	p	0
correction	f	s	0
correctionnalisation	f	s	0
correctionnalisations	f	p	0
corrections	f	p	0
correctrice	f	s	0
correctrices	f	p	0
correspondance	f	s	0
correspondances	f	p	0
correspondancier	m	s	0
correspondanciers	m	p	0
correspondant	m	s	1
correspondante	f	s	1
correspondantes	f	p	1
correspondants	m	p	1
corrida	f	s	0
corridas	f	p	0
corridor	m	s	0
corridors	m	p	0
corrigé	m	s	1
corrigés	m	p	1
corroboration	f	s	0
corroborations	f	p	0
corrodant	m	s	1
corrodants	m	p	1
corrodation	f	s	0
corrodations	f	p	0
corrosif	m	s	1
corrosifs	m	p	1
corrosion	f	s	0
corrosions	f	p	0
corroyage	m	s	0
corroyages	m	p	0
corroyeur	m	s	0
corroyeurs	m	p	0
corrupteur	m	s	1
corrupteurs	m	p	1
corruption	f	s	0
corruptions	f	p	0
corruptrice	f	s	1
corruptrices	f	p	1
corrélatif	m	s	1
corrélatifs	m	p	1
corrélation	f	s	0
corrélations	f	p	0
cors	m	p	0
corsage	m	s	0
corsages	m	p	0
corsaire	m	s	0
corsaires	m	p	0
corselet	m	s	0
corselets	m	p	0
corset	m	s	0
corsetage	m	s	0
corsetages	m	p	0
corseterie	f	s	0
corseteries	f	p	0
corsetier	m	s	0
corsetiers	m	p	0
corsetière	f	s	0
corsetières	f	p	0
corsets	m	p	0
corticale	f	s	1
corticales	f	p	1
corticoïde	m	s	0
corticoïdes	m	p	0
cortisone	f	s	0
cortisones	f	p	0
cortège	m	s	0
cortèges	m	p	0
corvette	f	s	0
corvettes	f	p	0
corvidé	m	s	0
corvidés	m	p	0
corvée	f	s	0
corvées	f	p	0
corymbe	m	s	0
corymbes	m	p	0
coryphée	m	s	0
coryphées	m	p	0
coryza	m	s	0
coryzas	m	p	0
coréen	m	s	1
coréenne	f	s	1
coréennes	f	p	1
coréens	m	p	1
cosa nostra	f	s	0
cosa nostras	f	p	0
cosaquerie	f	s	0
cosaqueries	f	p	0
cosmodrome	m	s	0
cosmodromes	m	p	0
cosmogonie	f	s	0
cosmogonies	f	p	0
cosmographie	f	s	0
cosmographies	f	p	0
cosmologie	f	s	0
cosmologies	f	p	0
cosmopolitisation	f	s	0
cosmopolitisations	f	p	0
cosmopolitisme	m	s	0
cosmopolitismes	m	p	0
cosmétique	m	s	1
cosmétiques	m	p	1
cosmétologie	f	s	0
cosmétologies	f	p	0
cossard	m	s	1
cossards	m	p	1
cosse	f	s	0
cosses	f	p	0
cosson	m	p	0
costar	m	s	0
costard	m	s	0
costards	m	p	0
costars	m	p	0
costaud	m	s	1
costauds	m	p	1
costeau	m	s	0
costeaux	m	p	0
costumation	f	s	0
costumations	f	p	0
costume	m	s	0
costumes	m	p	0
costumier	m	s	1
costumiers	m	p	1
costumière	f	s	1
costumières	f	p	1
cosy	m	s	0
cosys	m	p	0
cotage	m	s	0
cotages	m	p	0
cotangente	f	s	0
cotangentes	f	p	0
cotation	f	s	0
cotations	f	p	0
cote	f	s	0
coteau	m	s	0
coteaux	m	p	0
coterie	f	s	0
coteries	f	p	0
cotes	f	p	0
cothurne	m	s	0
cothurnes	m	p	0
cotillon	m	s	0
cotillons	m	p	0
cotisant	m	s	1
cotisante	f	s	1
cotisantes	f	p	1
cotisants	m	p	1
cotisation	f	s	0
cotisations	f	p	0
cotissure	f	s	0
cotissures	f	p	0
coton	m	s	1
cotonnade	f	s	0
cotonnades	f	p	0
cotonnier	m	s	1
cotonniers	m	p	1
cotonnière	f	s	1
cotonnières	f	p	1
cotons	m	p	0
cottage	m	s	0
cottages	m	p	0
cotylédon	m	s	0
cotylédons	m	p	0
cou	m	s	0
cou-de-pied	m	s	0
cou-de-pieds	m	p	0
couac	m	s	0
couacs	m	p	0
couard	m	s	1
couarde	f	s	1
couardes	f	p	1
couardise	f	s	0
couardises	f	p	0
couards	m	p	1
couchade	f	s	0
couchades	f	p	0
couchage	m	s	0
couchages	m	p	0
couchant	m	s	1
couchants	m	p	1
couche	f	s	0
coucher	m	s	0
coucherie	f	s	0
coucheries	f	p	0
couchers	m	p	0
couches	f	p	0
couchette	f	s	0
couchettes	f	p	0
coucheur	m	s	0
coucheurs	m	p	0
coucou	m	s	0
coucous	m	p	0
coudage	m	s	0
coudages	m	p	0
coude	m	s	0
coudes	m	p	0
coudoiement	m	s	0
coudoiements	m	p	0
coudraie	f	s	0
coudraies	f	p	0
coudrier	m	s	0
coudriers	m	p	0
coudure	f	s	0
coudures	f	p	0
coudée	f	s	1
coudées	f	p	1
couenne	f	s	0
couennes	f	p	0
couette	f	s	0
couettes	f	p	0
couffin	m	s	0
couffins	m	p	0
coufique	m	s	1
coufiques	m	p	1
cougouar	m	s	0
cougouars	m	p	0
couguar	m	s	0
couguars	m	p	0
couille	f	s	0
couilles	f	p	0
couillon	m	s	0
couillonnade	f	s	0
couillonnades	f	p	0
couillonnage	m	s	0
couillonnages	m	p	0
couillonnerie	f	s	0
couillonneries	f	p	0
couillons	m	p	0
couinement	m	s	0
couinements	m	p	0
coulage	m	s	0
coulages	m	p	0
coulant	m	s	1
coulants	m	p	1
coule	f	s	0
coules	f	p	0
couleur	f	s	0
couleurs	f	p	0
couleuvre	f	s	0
couleuvres	f	p	0
coulissage	m	s	0
coulissages	m	p	0
coulisse	f	s	0
coulissement	m	s	0
coulissements	m	p	0
coulisses	f	p	0
coulissier	m	s	0
coulissiers	m	p	0
couloir	m	s	0
couloirs	m	p	0
coulomb	m	s	0
coulombs	m	p	0
coulpe	f	s	0
coulpes	f	p	0
coulure	f	s	0
coulures	f	p	0
coulé	m	s	1
coulée	f	s	1
coulées	f	p	1
coulés	m	p	1
countries	f	p	0
country	f	s	1
coup	m	s	0
coupage	m	s	0
coupages	m	p	0
coupant	m	s	1
coupants	m	p	1
coupe	f	s	0
coupellation	f	s	0
coupellations	f	p	0
coupelle	f	s	0
coupelles	f	p	0
coupement	m	s	0
coupements	m	p	0
couperet	m	s	0
couperets	m	p	0
couperose	f	s	0
couperoses	f	p	0
coupes	f	p	0
coupeur	m	s	0
coupeurs	m	p	0
coupeuse	f	s	0
coupeuses	f	p	0
couplage	m	s	0
couplages	m	p	0
couplement	m	s	0
couplements	m	p	0
couplet	m	s	0
couplets	m	p	0
coupleur	m	s	0
coupleurs	m	p	0
couplé	m	s	1
couplés	m	p	1
coupole	f	s	0
coupoles	f	p	0
coupon	m	s	0
coupons	m	p	0
coups	m	p	0
coupure	f	s	0
coupures	f	p	0
coupé	m	s	1
coupée	f	s	1
coupées	f	p	1
coupés	m	p	1
cour	f	s	0
courage	m	s	0
courages	m	p	0
courageuse	f	s	1
courageuses	f	p	1
couraillerie	f	s	0
courailleries	f	p	0
courant	m	s	1
courante	f	s	1
courantes	f	p	1
courants	m	p	1
courbage	m	s	0
courbages	m	p	0
courbature	f	s	0
courbatures	f	p	0
courbe	f	s	1
courbement	m	s	0
courbements	m	p	0
courbes	f	p	1
courbette	f	s	0
courbettes	f	p	0
courbure	f	s	0
courbures	f	p	0
courcaillet	m	s	0
courcaillets	m	p	0
courette	f	s	0
courettes	f	p	0
coureur	m	s	0
coureurs	m	p	0
coureuse	f	s	0
coureuses	f	p	0
courge	f	s	0
courges	f	p	0
courgette	f	s	0
courgettes	f	p	0
courier	m	s	0
couriers	m	p	0
courlieu	m	s	0
courlieux	m	p	0
couronne	f	s	0
couronnement	m	s	0
couronnements	m	p	0
couronnes	f	p	0
courre	f	s	0
courres	f	p	0
courriel	m	s	0
courriels	m	p	0
courrier	m	s	0
courriers	m	p	0
courroie	f	s	0
courroies	f	p	0
courroucement	m	s	0
courroucements	m	p	0
cours	f	p	0
course	f	s	0
courses	f	p	0
coursier	m	s	0
coursiers	m	p	0
coursive	f	s	0
coursives	f	p	0
coursière	f	s	0
coursières	f	p	0
courson	m	p	0
court	m	s	1
court-circuitage	m	s	0
court-circuitages	m	p	0
courtage	m	s	0
courtages	m	p	0
courtaud	m	s	1
courtauds	m	p	1
courtepointe	f	s	0
courtepointes	f	p	0
courtier	m	s	0
courtiers	m	p	0
courtilière	f	s	0
courtilières	f	p	0
courtine	f	s	0
courtines	f	p	0
courtisan	m	s	1
courtisane	f	s	1
courtisanes	f	p	1
courtisans	m	p	1
courtisation	f	s	0
courtisations	f	p	0
courtisement	m	s	0
courtisements	m	p	0
courtière	f	s	0
courtières	f	p	0
courtoisie	f	s	0
courtoisies	f	p	0
courts	m	p	1
cous	m	p	0
cousage	m	s	0
cousages	m	p	0
couseur	m	s	0
couseurs	m	p	0
cousin	m	s	0
cousine	f	s	0
cousines	f	p	0
cousins	m	p	0
coussin	m	s	0
coussinage	m	s	0
coussinages	m	p	0
coussinet	m	s	0
coussinets	m	p	0
coussins	m	p	0
cousure	f	s	0
cousures	f	p	0
couteau	m	s	0
couteaux	m	p	0
coutelage	m	s	0
coutelages	m	p	0
coutelier	m	s	0
couteliers	m	p	0
coutellerie	f	s	0
coutelleries	f	p	0
coutil	m	s	0
coutils	m	p	0
coutume	f	s	0
coutumes	f	p	0
coutumier	m	s	1
coutumiers	m	p	1
couturage	m	s	0
couturages	m	p	0
couture	f	s	0
coutures	f	p	0
couturier	m	s	1
couturiers	m	p	1
couturière	f	s	1
couturières	f	p	1
couvage	m	s	0
couvages	m	p	0
couvain	m	s	0
couvains	m	p	0
couvaison	f	s	0
couvaisons	f	p	0
couvent	m	s	0
couvents	m	p	0
couvercle	m	s	0
couvercles	m	p	0
couvert	m	s	1
couverte	f	s	1
couvertes	f	p	1
couverts	m	p	1
couverture	f	s	0
couvertures	f	p	0
couveuse	f	s	0
couveuses	f	p	0
couvrement	m	s	0
couvrements	m	p	0
couvreur	m	s	0
couvreurs	m	p	0
couvrure	f	s	0
couvrures	f	p	0
couvée	f	s	1
couvées	f	p	1
covariance	f	s	0
covariances	f	p	0
covendeur	m	s	0
covendeurs	m	p	0
cow-boy	m	s	0
cow-boys	m	p	0
cowper	m	s	0
cowpers	m	p	0
coxalgie	f	s	0
coxalgies	f	p	0
coxarthrie	f	s	0
coxarthries	f	p	0
coxarthrose	f	s	0
coxarthroses	f	p	0
coyau	m	s	0
coyaus	m	p	0
coyote	m	s	0
coyotes	m	p	0
coéquipier	m	s	0
coéquipiers	m	p	0
coéquipière	f	s	0
coéquipières	f	p	0
coïncidence	f	s	0
coïncidences	f	p	0
coïnculpé	m	s	0
coïnculpée	f	s	0
coïnculpées	f	p	0
coïnculpés	m	p	0
coït	m	s	0
coïts	m	p	0
coût	m	s	0
coûts	m	p	0
crabe	m	s	0
crabes	m	p	0
crabot	m	s	0
crabotage	m	s	0
crabotages	m	p	0
crabots	m	p	0
crac	m	s	0
crachage	m	s	0
crachages	m	p	0
crachat	m	s	0
crachats	m	p	0
crachement	m	s	0
crachements	m	p	0
cracheur	m	s	1
cracheurs	m	p	1
cracheuse	f	s	1
cracheuses	f	p	1
crachin	m	s	0
crachins	m	p	0
crachoir	m	s	0
crachoirs	m	p	0
crachotement	m	s	0
crachotements	m	p	0
cracker	m	s	0
crackers	m	p	0
cracking	m	s	0
crackings	m	p	0
cracovien	m	s	0
cracovienne	f	s	0
cracoviennes	f	p	0
cracoviens	m	p	0
cracs	m	p	0
craie	f	s	0
craies	f	p	0
craillement	m	s	0
craillements	m	p	0
crainte	f	s	1
craintes	f	p	1
craintif	m	s	1
craintifs	m	p	1
craintive	f	s	1
craintives	f	p	1
cramage	m	s	0
cramages	m	p	0
crambé	m	s	0
crambés	m	p	0
cramique	m	s	0
cramiques	m	p	0
cramoisi	m	s	1
cramoisis	m	p	1
cramoisissure	f	s	0
cramoisissures	f	p	0
crampage	m	s	0
crampages	m	p	0
crampe	f	s	0
crampes	f	p	0
crampette	f	s	0
crampettes	f	p	0
crampillon	m	s	0
crampillons	m	p	0
cramponnage	m	s	0
cramponnages	m	p	0
cramponnement	m	s	0
cramponnements	m	p	0
cramponnet	m	s	0
cramponnets	m	p	0
cran	m	s	0
crans	m	p	0
crantage	m	s	0
crantages	m	p	0
crapahut	m	s	0
crapahutage	m	s	0
crapahutages	m	p	0
crapahuts	m	p	0
crapaud	m	s	0
crapaudine	f	s	0
crapaudines	f	p	0
crapaudière	f	s	0
crapaudières	f	p	0
crapauds	m	p	0
crapette	f	s	0
crapettes	f	p	0
crapouillage	m	s	0
crapouillages	m	p	0
crapouillot	m	s	0
crapouillotage	m	s	0
crapouillotages	m	p	0
crapouillots	m	p	0
crapoussin	m	s	0
crapoussine	f	s	0
crapoussines	f	p	0
crapoussins	m	p	0
crapule	f	s	1
crapulerie	f	s	0
crapuleries	f	p	0
crapules	f	p	1
craquage	m	s	0
craquages	m	p	0
craquant	m	s	0
craquants	m	p	0
craque	f	s	0
craquelage	m	s	0
craquelages	m	p	0
craquellement	m	s	0
craquellements	m	p	0
craquelure	f	s	0
craquelures	f	p	0
craquelé	m	s	1
craquelés	m	p	1
craquement	m	s	0
craquements	m	p	0
craquerie	f	s	0
craqueries	f	p	0
craques	f	p	0
craquettement	m	s	0
craquettements	m	p	0
craqueur	m	s	0
craqueurs	m	p	0
craqure	f	s	0
craqures	f	p	0
craquèlement	m	s	0
craquèlements	m	p	0
craquètement	m	s	0
craquètements	m	p	0
craqûre	f	s	0
craqûres	f	p	0
crase	f	s	0
crases	f	p	0
crash	m	s	0
crashs	m	p	0
crassane	f	s	0
crassanes	f	p	0
crasse	f	s	1
crassement	m	s	0
crassements	m	p	0
crasses	f	p	1
crassier	m	s	0
crassiers	m	p	0
crassulacée	f	s	0
crassulacées	f	p	0
craterelle	f	s	0
craterelles	f	p	0
craton	m	s	0
cratons	m	p	0
cratère	m	s	0
cratères	m	p	0
cravache	f	s	0
cravaches	f	p	0
cravatage	m	s	0
cravatages	m	p	0
cravate	f	s	0
cravates	f	p	0
crave	m	s	0
craves	m	p	0
crawl	m	s	0
crawleur	m	s	0
crawleurs	m	p	0
crawls	m	p	0
crayon	m	s	0
crayonnage	m	s	0
crayonnages	m	p	0
crayonneur	m	s	0
crayonneurs	m	p	0
crayons	m	p	0
credo	m	s	0
credos	m	p	0
crescendo	m	s	0
crescendos	m	p	0
cresson	m	s	0
cressonnière	f	s	0
cressonnières	f	p	0
cressons	m	p	0
cretonne	f	s	0
cretonnes	f	p	0
creusage	m	s	0
creusages	m	p	0
creusement	m	s	0
creusements	m	p	0
creuset	m	s	0
creusets	m	p	0
creuseur	m	s	0
creuseurs	m	p	0
crevage	m	s	0
crevages	m	p	0
crevaison	f	s	0
crevaisons	f	p	0
crevasse	f	s	0
crevassement	m	s	0
crevassements	m	p	0
crevasses	f	p	0
crevette	f	s	0
crevettes	f	p	0
crevé	m	s	1
crevée	f	s	1
crevées	f	p	1
crevés	m	p	1
cri	m	s	0
criage	m	s	0
criages	m	p	0
criaillement	m	s	0
criaillements	m	p	0
criaillerie	f	s	0
criailleries	f	p	0
criblage	m	s	0
criblages	m	p	0
crible	m	s	0
criblement	m	s	0
criblements	m	p	0
cribles	m	p	0
cric	m	s	0
cricket	m	s	0
crickets	m	p	0
cricri	m	s	0
cricris	m	p	0
crics	m	p	0
crierie	f	s	0
crieries	f	p	0
crieur	m	s	0
crieurs	m	p	0
crieuse	f	s	0
crieuses	f	p	0
crime	m	s	0
crimes	m	p	0
criminalisation	f	s	0
criminalisations	f	p	0
criminalité	f	s	0
criminalités	f	p	0
criminel	m	s	1
criminelle	f	s	1
criminelles	f	p	1
criminels	m	p	1
criminologie	f	s	0
criminologies	f	p	0
crin	m	s	0
crinière	f	s	0
crinières	f	p	0
crinoline	f	s	0
crinolines	f	p	0
crinoïde	m	s	0
crinoïdes	m	p	0
crins	m	p	0
criquage	m	s	0
criquages	m	p	0
crique	f	s	0
criques	f	p	0
criquet	m	s	0
criquets	m	p	0
cris	m	p	0
crise	f	s	0
crises	f	p	0
crispation	f	s	0
crispations	f	p	0
crissement	m	s	0
crissements	m	p	0
cristal	m	s	0
cristallerie	f	s	0
cristalleries	f	p	0
cristallier	m	s	0
cristalliers	m	p	0
cristallin	m	s	1
cristallins	m	p	1
cristallisation	f	s	0
cristallisations	f	p	0
cristaux	m	p	0
critère	m	s	0
critères	m	p	0
critériologie	f	s	0
critériologies	f	p	0
critérium	m	s	0
critériums	m	p	0
criée	f	s	1
criées	f	p	1
croassement	m	s	0
croassements	m	p	0
croasserie	f	s	0
croasseries	f	p	0
croc	m	s	0
croche	f	s	0
croches	f	p	0
crochet	m	s	0
crochetage	m	s	0
crochetages	m	p	0
crocheteur	m	s	0
crocheteurs	m	p	0
crochets	m	p	0
crochon	m	s	0
crochons	m	p	0
croco	m	s	0
crocodile	m	s	0
crocodiles	m	p	0
crocodilien	m	s	0
crocodiliens	m	p	0
crocos	m	p	0
crocs	m	p	0
croisade	f	s	0
croisades	f	p	0
croisement	m	s	0
croisements	m	p	0
croiseur	m	s	1
croiseurs	m	p	1
croisillon	m	s	0
croisillons	m	p	0
croisière	f	s	0
croisières	f	p	0
croissance	f	s	0
croissances	f	p	0
croissant	m	s	1
croissants	m	p	1
croisé	m	s	1
croisée	f	s	1
croisées	f	p	1
croisés	m	p	1
croquade	f	s	0
croquades	f	p	0
croquage	m	s	0
croquages	m	p	0
croquant	m	s	1
croquante	f	s	1
croquantes	f	p	1
croquants	m	p	1
croquet	m	s	0
croquets	m	p	0
croquette	f	s	0
croquettes	f	p	0
cross-over	m	s	0
cross-overs	m	p	0
crossage	m	s	0
crossages	m	p	0
crosse	f	s	0
crossement	m	s	0
crossements	m	p	0
crosses	f	p	0
crossoptérygien	m	s	0
crossoptérygiens	m	p	0
crotale	m	s	0
crotales	m	p	0
crotte	f	s	0
crottes	f	p	0
crottin	m	s	0
crottins	m	p	0
crouillat	m	s	0
crouillats	m	p	0
crouille	m	s	0
crouilles	m	p	0
croulant	m	s	1
croulante	f	s	1
croulantes	f	p	1
croulants	m	p	1
croule	f	s	0
croulement	m	s	0
croulements	m	p	0
croules	f	p	0
croupe	f	s	0
croupes	f	p	0
croupier	m	s	0
croupiers	m	p	0
croupion	m	s	0
croupionnade	f	s	0
croupionnades	f	p	0
croupions	m	p	0
croupissement	m	s	0
croupissements	m	p	0
croustade	f	s	0
croustades	f	p	0
croustillement	m	s	0
croustillements	m	p	0
croustillée	f	s	0
croustillées	f	p	0
croustine	f	s	0
croustines	f	p	0
croyance	f	s	0
croyances	f	p	0
croyant	m	s	1
croyante	f	s	1
croyantes	f	p	1
croyants	m	p	1
croît	m	s	0
croîts	m	p	0
croûtage	m	s	0
croûtages	m	p	0
croûte	f	s	0
croûtes	f	p	0
croûton	m	s	0
croûtons	m	p	0
cru	m	s	1
cruauté	f	s	0
cruautés	f	p	0
cruche	f	s	1
cruches	f	p	1
cruchon	m	s	0
cruchons	m	p	0
crucifiement	m	s	0
crucifiements	m	p	0
crucifixion	f	s	0
crucifixions	f	p	0
crucifié	m	s	1
crucifiés	m	p	1
crue	f	s	1
crues	f	p	1
crus	m	p	1
crustacé	m	s	1
crustacés	m	p	1
cruzeiro	m	s	0
cruzeiros	m	p	0
cryoclastie	f	s	0
cryoclasties	f	p	0
cryoglobulinémie	f	s	0
cryoglobulinémies	f	p	0
cryogénie	f	s	0
cryogénies	f	p	0
cryopréservation	f	s	0
cryopréservations	f	p	0
cryptage	m	s	0
cryptages	m	p	0
crypte	f	s	0
cryptes	f	p	0
cryptobiose	f	s	0
cryptobioses	f	p	0
cryptogramme	m	s	0
cryptogrammes	m	p	0
cryptographie	f	s	0
cryptographies	f	p	0
cryptophyte	f	s	0
cryptophytes	f	p	0
crâne	m	s	1
crânerie	f	s	0
crâneries	f	p	0
crânes	m	p	1
crâneur	m	s	1
crâneurs	m	p	1
crâneuse	f	s	1
crâneuses	f	p	1
crèche	f	s	0
crèches	f	p	0
crève	f	s	0
crèves	f	p	0
créance	f	s	0
créances	f	p	0
créancier	m	s	1
créanciers	m	p	1
créancière	f	s	1
créancières	f	p	1
créateur	m	s	1
créateurs	m	p	1
créatif	m	s	1
créatifs	m	p	1
créatine	f	s	0
créatines	f	p	0
créatinine	f	s	0
créatinines	f	p	0
créatininémie	f	s	0
créatininémies	f	p	0
création	f	s	0
créations	f	p	0
créative	f	s	1
créatives	f	p	1
créativité	f	s	0
créativités	f	p	0
créatrice	f	s	1
créatrices	f	p	1
créature	f	s	0
créatures	f	p	0
crécelle	f	s	0
crécelles	f	p	0
crécerelle	f	s	0
crécerelles	f	p	0
crédence	f	s	0
crédences	f	p	0
crédibilisation	f	s	0
crédibilisations	f	p	0
crédibilité	f	s	0
crédibilités	f	p	0
crédit	m	s	0
créditation	f	s	0
